condition,frame,true_label,probability_present,confidence_abs_0_5,ood_score,is_ood
fog,16810,1,0.0385,0.4615,0.0385,1
fog,16820,0,0.0097,0.4903,0.0097,1
fog,16830,0,0.0293,0.4707,0.0293,1
fog,16840,0,0.0273,0.4727,0.0273,1
fog,16850,0,0.0327,0.4673,0.0327,1
fog,16860,0,0.0206,0.4794,0.0206,1
fog,16870,0,0.0252,0.4748,0.0252,1
fog,16880,0,0.0238,0.4762,0.0238,1
fog,16890,0,0.0279,0.4721,0.0279,1
fog,16900,0,0.0308,0.4692,0.0308,1
fog,16910,0,0.0437,0.4563,0.0437,1
fog,16920,0,0.0418,0.4582,0.0418,1
fog,16930,0,0.036,0.464,0.036,1
fog,16940,0,0.0295,0.4705,0.0295,1
fog,16950,0,0.0295,0.4705,0.0295,1
fog,16960,0,0.0295,0.4705,0.0295,1
fog,16970,0,0.0295,0.4705,0.0295,1
fog,16980,0,0.0295,0.4705,0.0295,1
fog,16990,0,0.0295,0.4705,0.0295,1
fog,17000,0,0.0295,0.4705,0.0295,1
fog,17010,0,0.0295,0.4705,0.0295,1
fog,17020,0,0.0316,0.4684,0.0316,1
fog,17030,0,0.0323,0.4677,0.0323,1
fog,17040,1,0.0347,0.4653,0.0347,1
fog,17050,1,0.0296,0.4704,0.0296,1
fog,17060,1,0.0298,0.4702,0.0298,1
fog,17070,1,0.0295,0.4705,0.0295,1
fog,17080,1,0.0169,0.4831,0.0169,1
fog,17090,1,0.0166,0.4834,0.0166,1
fog,17100,1,0.0183,0.4817,0.0183,1
fog,17110,1,0.0176,0.4824,0.0176,1
fog,17120,1,0.0112,0.4888,0.0112,1
fog,17130,1,0.0222,0.4778,0.0222,1
fog,17140,1,0.0356,0.4644,0.0356,1
fog,17150,1,0.0242,0.4758,0.0242,1
fog,17160,1,0.0494,0.4506,0.0494,1
fog,17170,0,0.0276,0.4724,0.0276,1
fog,17180,0,0.051,0.449,0.051,1
fog,17190,0,0.0352,0.4648,0.0352,1
fog,17200,0,0.0541,0.4459,0.0541,1
fog,17210,0,0.0761,0.4239,0.0761,1
fog,17220,0,0.0342,0.4658,0.0342,1
fog,17230,0,0.0249,0.4751,0.0249,1
fog,17240,0,0.0337,0.4663,0.0337,1
fog,17250,0,0.0134,0.4866,0.0134,1
fog,17260,0,0.0263,0.4737,0.0263,1
fog,17270,0,0.0246,0.4754,0.0246,1
fog,17280,0,0.012,0.488,0.012,1
fog,17290,0,0.0102,0.4898,0.0102,1
fog,17300,0,0.0188,0.4812,0.0188,1
fog,17310,0,0.037,0.463,0.037,1
fog,17320,0,0.0336,0.4664,0.0336,1
fog,17330,0,0.0485,0.4515,0.0485,1
fog,17340,1,0.0855,0.4145,0.0855,1
fog,17350,1,0.0387,0.4613,0.0387,1
fog,17360,0,0.0493,0.4507,0.0493,1
fog,17370,0,0.0403,0.4597,0.0403,1
fog,17380,0,0.0396,0.4604,0.0396,1
fog,17390,0,0.0304,0.4696,0.0304,1
fog,17400,0,0.0274,0.4726,0.0274,1
fog,17410,1,0.1021,0.3979,0.1021,1
fog,17420,1,0.0244,0.4756,0.0244,1
fog,17430,0,0.0615,0.4385,0.0615,1
fog,17440,1,0.0358,0.4642,0.0358,1
fog,17450,0,0.0311,0.4689,0.0311,1
fog,17460,0,0.0281,0.4719,0.0281,1
fog,17470,0,0.0258,0.4742,0.0258,1
fog,17480,0,0.0304,0.4696,0.0304,1
fog,17490,0,0.0405,0.4595,0.0405,1
fog,17500,0,0.038,0.462,0.038,1
fog,17510,0,0.0282,0.4718,0.0282,1
fog,17520,0,0.0408,0.4592,0.0408,1
fog,17530,0,0.0384,0.4616,0.0384,1
fog,17540,0,0.0815,0.4185,0.0815,1
fog,17550,0,0.098,0.402,0.098,1
fog,17560,0,0.0542,0.4458,0.0542,1
fog,17570,0,0.0409,0.4591,0.0409,1
fog,17580,0,0.0781,0.4219,0.0781,1
fog,17590,0,0.076,0.424,0.076,1
fog,17600,1,0.0747,0.4253,0.0747,1
fog,17610,1,0.0728,0.4272,0.0728,1
fog,17620,1,0.0573,0.4427,0.0573,1
fog,17630,1,0.1397,0.3603,0.1397,1
fog,17640,1,0.0506,0.4494,0.0506,1
fog,17650,1,0.1122,0.3878,0.1122,1
fog,17660,1,0.1659,0.3341,0.1659,1
fog,17670,1,0.1073,0.3927,0.1073,1
fog,17680,1,0.1112,0.3888,0.1112,1
fog,17690,1,0.1349,0.3651,0.1349,1
fog,17700,1,0.1386,0.3614,0.1386,1
fog,17710,0,0.0973,0.4027,0.0973,1
fog,17720,0,0.1259,0.3741,0.1259,1
fog,17730,0,0.0884,0.4116,0.0884,1
fog,17740,0,0.0643,0.4357,0.0643,1
fog,17750,0,0.0534,0.4466,0.0534,1
fog,17760,0,0.035,0.465,0.035,1
fog,17770,0,0.03,0.47,0.03,1
fog,17780,0,0.0288,0.4712,0.0288,1
fog,17790,0,0.0208,0.4792,0.0208,1
fog,17800,1,0.0335,0.4665,0.0335,1
fog,17810,1,0.022,0.478,0.022,1
fog,17820,1,0.0114,0.4886,0.0114,1
fog,17830,1,0.0189,0.4811,0.0189,1
fog,17840,1,0.0212,0.4788,0.0212,1
fog,17850,0,0.0162,0.4838,0.0162,1
fog,17860,0,0.0142,0.4858,0.0142,1
fog,17870,0,0.0144,0.4856,0.0144,1
fog,17880,0,0.0147,0.4853,0.0147,1
fog,17890,0,0.0145,0.4855,0.0145,1
fog,17900,0,0.0146,0.4854,0.0146,1
fog,17910,0,0.0147,0.4853,0.0147,1
fog,17920,0,0.0154,0.4846,0.0154,1
fog,17930,0,0.0251,0.4749,0.0251,1
fog,17940,0,0.0316,0.4684,0.0316,1
fog,17950,0,0.0485,0.4515,0.0485,1
fog,17960,0,0.0374,0.4626,0.0374,1
fog,17970,0,0.0266,0.4734,0.0266,1
fog,17980,0,0.011,0.489,0.011,1
fog,17990,1,0.0109,0.4891,0.0109,1
fog,18000,1,0.0285,0.4715,0.0285,1
fog,18010,1,0.0401,0.4599,0.0401,1
fog,18020,1,0.0374,0.4626,0.0374,1
fog,18030,1,0.0288,0.4712,0.0288,1
fog,18040,1,0.023,0.477,0.023,1
fog,18050,1,0.0222,0.4778,0.0222,1
fog,18060,1,0.0255,0.4745,0.0255,1
fog,18070,1,0.0286,0.4714,0.0286,1
fog,18080,1,0.0115,0.4885,0.0115,1
fog,18090,1,0.0093,0.4907,0.0093,1
fog,18100,1,0.0212,0.4788,0.0212,1
fog,18110,1,0.0203,0.4797,0.0203,1
fog,18120,1,0.024,0.476,0.024,1
fog,18130,1,0.029,0.471,0.029,1
fog,18140,0,0.0205,0.4795,0.0205,1
fog,18150,0,0.0285,0.4715,0.0285,1
fog,18160,0,0.0235,0.4765,0.0235,1
fog,18170,0,0.0208,0.4792,0.0208,1
fog,18180,0,0.0579,0.4421,0.0579,1
fog,18190,0,0.0349,0.4651,0.0349,1
fog,18200,0,0.0531,0.4469,0.0531,1
fog,18210,0,0.0598,0.4402,0.0598,1
fog,18220,0,0.0607,0.4393,0.0607,1
fog,18230,0,0.0607,0.4393,0.0607,1
fog,18240,0,0.0575,0.4425,0.0575,1
fog,18250,0,0.0691,0.4309,0.0691,1
fog,18260,0,0.0575,0.4425,0.0575,1
fog,18270,0,0.0605,0.4395,0.0605,1
fog,18280,0,0.0577,0.4423,0.0577,1
fog,18290,0,0.0623,0.4377,0.0623,1
fog,18300,0,0.0698,0.4302,0.0698,1
fog,18310,0,0.0607,0.4393,0.0607,1
fog,18320,0,0.06,0.44,0.06,1
fog,18330,0,0.0544,0.4456,0.0544,1
fog,18340,0,0.0548,0.4452,0.0548,1
fog,18350,0,0.0599,0.4401,0.0599,1
fog,18360,0,0.0581,0.4419,0.0581,1
fog,18370,0,0.0607,0.4393,0.0607,1
fog,18380,0,0.0607,0.4393,0.0607,1
fog,18390,0,0.0569,0.4431,0.0569,1
fog,18400,0,0.0617,0.4383,0.0617,1
fog,18410,0,0.0568,0.4432,0.0568,1
fog,18420,0,0.0497,0.4503,0.0497,1
fog,18430,0,0.0655,0.4345,0.0655,1
fog,18440,0,0.0642,0.4358,0.0642,1
fog,18450,0,0.046,0.454,0.046,1
fog,18460,0,0.0849,0.4151,0.0849,1
fog,18470,0,0.0597,0.4403,0.0597,1
fog,18480,0,0.0756,0.4244,0.0756,1
fog,18490,0,0.0622,0.4378,0.0622,1
fog,18500,0,0.0614,0.4386,0.0614,1
fog,18510,0,0.0497,0.4503,0.0497,1
fog,18520,0,0.0356,0.4644,0.0356,1
fog,18530,0,0.069,0.431,0.069,1
fog,18540,0,0.0632,0.4368,0.0632,1
fog,18550,0,0.0285,0.4715,0.0285,1
fog,18560,0,0.0251,0.4749,0.0251,1
fog,18570,0,0.043,0.457,0.043,1
fog,18580,0,0.0715,0.4285,0.0715,1
fog,18590,0,0.0485,0.4515,0.0485,1
fog,18600,0,0.0385,0.4615,0.0385,1
fog,18610,0,0.0492,0.4508,0.0492,1
fog,18620,0,0.053,0.447,0.053,1
fog,18630,0,0.0543,0.4457,0.0543,1
fog,18640,0,0.0555,0.4445,0.0555,1
fog,18650,0,0.0552,0.4448,0.0552,1
fog,18660,0,0.0562,0.4438,0.0562,1
fog,18670,0,0.0571,0.4429,0.0571,1
fog,18680,0,0.0495,0.4505,0.0495,1
fog,18690,0,0.0545,0.4455,0.0545,1
fog,18700,0,0.0437,0.4563,0.0437,1
fog,18710,0,0.0427,0.4573,0.0427,1
fog,18720,0,0.0406,0.4594,0.0406,1
fog,18730,0,0.0723,0.4277,0.0723,1
fog,18740,0,0.0802,0.4198,0.0802,1
fog,18750,0,0.0556,0.4444,0.0556,1
fog,18760,0,0.0503,0.4497,0.0503,1
fog,18770,0,0.0498,0.4502,0.0498,1
fog,18780,0,0.047,0.453,0.047,1
fog,18790,0,0.0497,0.4503,0.0497,1
fog,18800,0,0.0555,0.4445,0.0555,1
fog,18810,0,0.0729,0.4271,0.0729,1
fog,18820,0,0.105,0.395,0.105,1
fog,18830,0,0.0761,0.4239,0.0761,1
fog,18840,1,0.0876,0.4124,0.0876,1
fog,18850,1,0.048,0.452,0.048,1
fog,18860,1,0.058,0.442,0.058,1
fog,18870,1,0.0513,0.4487,0.0513,1
fog,18880,1,0.0401,0.4599,0.0401,1
fog,18890,1,0.0616,0.4384,0.0616,1
fog,18900,1,0.0529,0.4471,0.0529,1
fog,18910,1,0.0506,0.4494,0.0506,1
fog,18920,1,0.0647,0.4353,0.0647,1
fog,18930,1,0.068,0.432,0.068,1
fog,18940,1,0.0805,0.4195,0.0805,1
fog,18950,1,0.0794,0.4206,0.0794,1
fog,18960,1,0.0933,0.4067,0.0933,1
fog,18970,1,0.0958,0.4042,0.0958,1
fog,18980,1,0.0752,0.4248,0.0752,1
fog,18990,0,0.063,0.437,0.063,1
fog,19000,0,0.0521,0.4479,0.0521,1
fog,19010,0,0.0585,0.4415,0.0585,1
fog,19020,0,0.0504,0.4496,0.0504,1
fog,19030,0,0.0239,0.4761,0.0239,1
fog,19040,0,0.0359,0.4641,0.0359,1
fog,19050,0,0.0196,0.4804,0.0196,1
fog,19060,0,0.0367,0.4633,0.0367,1
fog,19070,0,0.0341,0.4659,0.0341,1
fog,19080,0,0.0318,0.4682,0.0318,1
fog,19090,0,0.0286,0.4714,0.0286,1
fog,19100,0,0.0258,0.4742,0.0258,1
fog,19110,0,0.0319,0.4681,0.0319,1
fog,19120,0,0.0632,0.4368,0.0632,1
fog,19130,0,0.1199,0.3801,0.1199,1
fog,19140,0,0.0706,0.4294,0.0706,1
fog,19150,0,0.0266,0.4734,0.0266,1
fog,19160,0,0.0559,0.4441,0.0559,1
fog,19170,0,0.0678,0.4322,0.0678,1
fog,19180,0,0.1026,0.3974,0.1026,1
fog,19190,0,0.0592,0.4408,0.0592,1
fog,19200,0,0.0428,0.4572,0.0428,1
fog,19210,0,0.0467,0.4533,0.0467,1
fog,19220,0,0.039,0.461,0.039,1
fog,19230,0,0.0286,0.4714,0.0286,1
fog,19240,0,0.0405,0.4595,0.0405,1
fog,19250,0,0.0162,0.4838,0.0162,1
fog,19260,0,0.0335,0.4665,0.0335,1
fog,19270,0,0.0364,0.4636,0.0364,1
fog,19280,0,0.0219,0.4781,0.0219,1
fog,19290,0,0.013,0.487,0.013,1
fog,19300,0,0.0202,0.4798,0.0202,1
fog,19310,0,0.0412,0.4588,0.0412,1
fog,19320,0,0.0499,0.4501,0.0499,1
fog,19330,0,0.0145,0.4855,0.0145,1
fog,19340,0,0.0435,0.4565,0.0435,1
fog,19350,0,0.1016,0.3984,0.1016,1
fog,19360,0,0.0483,0.4517,0.0483,1
fog,19370,0,0.0596,0.4404,0.0596,1
fog,19380,0,0.0655,0.4345,0.0655,1
fog,19390,0,0.0369,0.4631,0.0369,1
fog,19400,0,0.0371,0.4629,0.0371,1
fog,19410,0,0.037,0.463,0.037,1
fog,19420,0,0.037,0.463,0.037,1
fog,19430,0,0.0369,0.4631,0.0369,1
fog,19440,0,0.0371,0.4629,0.0371,1
fog,19450,0,0.0369,0.4631,0.0369,1
fog,19460,0,0.0377,0.4623,0.0377,1
fog,19470,0,0.0374,0.4626,0.0374,1
fog,19480,0,0.0372,0.4628,0.0372,1
fog,19490,0,0.0377,0.4623,0.0377,1
fog,19500,0,0.0381,0.4619,0.0381,1
fog,19510,0,0.0386,0.4614,0.0386,1
fog,19520,0,0.0384,0.4616,0.0384,1
fog,19530,0,0.0379,0.4621,0.0379,1
fog,19540,0,0.0387,0.4613,0.0387,1
fog,19550,0,0.0392,0.4608,0.0392,1
fog,19560,0,0.0419,0.4581,0.0419,1
fog,19570,0,0.0419,0.4581,0.0419,1
fog,19580,0,0.0413,0.4587,0.0413,1
fog,19590,0,0.041,0.459,0.041,1
fog,19600,0,0.0506,0.4494,0.0506,1
fog,19610,0,0.0357,0.4643,0.0357,1
fog,19620,0,0.0421,0.4579,0.0421,1
fog,19630,0,0.044,0.456,0.044,1
fog,19640,0,0.0231,0.4769,0.0231,1
fog,19650,0,0.0533,0.4467,0.0533,1
fog,19660,0,0.0824,0.4176,0.0824,1
fog,19670,0,0.0328,0.4672,0.0328,1
fog,19680,0,0.0104,0.4896,0.0104,1
fog,19690,0,0.0105,0.4895,0.0105,1
fog,19700,0,0.0229,0.4771,0.0229,1
fog,19710,0,0.0397,0.4603,0.0397,1
fog,19720,0,0.0432,0.4568,0.0432,1
fog,19730,0,0.0344,0.4656,0.0344,1
fog,19740,0,0.035,0.465,0.035,1
fog,19750,0,0.025,0.475,0.025,1
fog,19760,0,0.0136,0.4864,0.0136,1
fog,19770,0,0.0168,0.4832,0.0168,1
fog,19780,0,0.0351,0.4649,0.0351,1
fog,19790,0,0.0512,0.4488,0.0512,1
fog,19800,0,0.086,0.414,0.086,1
fog,19810,0,0.0283,0.4717,0.0283,1
fog,19820,0,0.0389,0.4611,0.0389,1
fog,19830,0,0.0439,0.4561,0.0439,1
fog,19840,0,0.0216,0.4784,0.0216,1
fog,19850,0,0.0257,0.4743,0.0257,1
fog,19860,0,0.0246,0.4754,0.0246,1
fog,19870,0,0.0184,0.4816,0.0184,1
fog,19880,0,0.0187,0.4813,0.0187,1
fog,19890,0,0.0188,0.4812,0.0188,1
fog,19900,0,0.0189,0.4811,0.0189,1
fog,19910,0,0.0183,0.4817,0.0183,1
fog,19920,0,0.019,0.481,0.019,1
fog,19930,0,0.0188,0.4812,0.0188,1
fog,19940,0,0.0189,0.4811,0.0189,1
fog,19950,0,0.0189,0.4811,0.0189,1
fog,19960,0,0.0189,0.4811,0.0189,1
fog,19970,0,0.0189,0.4811,0.0189,1
fog,19980,0,0.0189,0.4811,0.0189,1
fog,19990,0,0.0186,0.4814,0.0186,1
fog,20000,0,0.0184,0.4816,0.0184,1
fog,20010,0,0.0188,0.4812,0.0188,1
fog,20020,0,0.0189,0.4811,0.0189,1
fog,20030,0,0.019,0.481,0.019,1
fog,20040,0,0.0206,0.4794,0.0206,1
fog,20050,0,0.0167,0.4833,0.0167,1
fog,20060,0,0.0406,0.4594,0.0406,1
fog,20070,0,0.0559,0.4441,0.0559,1
fog,20080,0,0.1035,0.3965,0.1035,1
fog,20090,0,0.0793,0.4207,0.0793,1
fog,20100,0,0.0583,0.4417,0.0583,1
fog,20110,0,0.0342,0.4658,0.0342,1
fog,20120,0,0.0735,0.4265,0.0735,1
fog,20130,0,0.0566,0.4434,0.0566,1
fog,20140,0,0.0528,0.4472,0.0528,1
fog,20150,0,0.0516,0.4484,0.0516,1
fog,20160,0,0.0529,0.4471,0.0529,1
fog,20170,0,0.0524,0.4476,0.0524,1
fog,20180,0,0.0523,0.4477,0.0523,1
fog,20190,0,0.0526,0.4474,0.0526,1
fog,20200,0,0.0557,0.4443,0.0557,1
fog,20210,0,0.0551,0.4449,0.0551,1
fog,20220,0,0.0529,0.4471,0.0529,1
fog,20230,0,0.0513,0.4487,0.0513,1
fog,20240,0,0.0489,0.4511,0.0489,1
fog,20250,0,0.054,0.446,0.054,1
fog,20260,0,0.0539,0.4461,0.0539,1
fog,20270,0,0.0539,0.4461,0.0539,1
fog,20280,0,0.0553,0.4447,0.0553,1
fog,20290,0,0.0548,0.4452,0.0548,1
fog,20300,0,0.0529,0.4471,0.0529,1
fog,20310,0,0.0512,0.4488,0.0512,1
fog,20320,0,0.0514,0.4486,0.0514,1
fog,20330,0,0.052,0.448,0.052,1
fog,20340,0,0.052,0.448,0.052,1
fog,20350,0,0.0516,0.4484,0.0516,1
fog,20360,0,0.0522,0.4478,0.0522,1
fog,20370,0,0.0509,0.4491,0.0509,1
fog,20380,0,0.0549,0.4451,0.0549,1
fog,20390,1,0.0531,0.4469,0.0531,1
fog,20400,1,0.0497,0.4503,0.0497,1
fog,20410,1,0.0522,0.4478,0.0522,1
fog,20420,1,0.0542,0.4458,0.0542,1
fog,20430,1,0.0554,0.4446,0.0554,1
fog,20440,0,0.0596,0.4404,0.0596,1
fog,20450,1,0.0517,0.4483,0.0517,1
fog,20460,1,0.0779,0.4221,0.0779,1
fog,20470,1,0.0538,0.4462,0.0538,1
fog,20480,1,0.0581,0.4419,0.0581,1
fog,20490,1,0.0419,0.4581,0.0419,1
fog,20500,0,0.0608,0.4392,0.0608,1
fog,20510,0,0.0522,0.4478,0.0522,1
fog,20520,0,0.0398,0.4602,0.0398,1
fog,20530,0,0.026,0.474,0.026,1
fog,20540,0,0.0456,0.4544,0.0456,1
fog,20550,0,0.0989,0.4011,0.0989,1
fog,20560,0,0.0493,0.4507,0.0493,1
fog,20570,0,0.0531,0.4469,0.0531,1
fog,20580,0,0.0473,0.4527,0.0473,1
fog,20590,0,0.0815,0.4185,0.0815,1
fog,20600,0,0.0412,0.4588,0.0412,1
fog,20610,0,0.037,0.463,0.037,1
fog,20620,0,0.0308,0.4692,0.0308,1
fog,20630,0,0.0528,0.4472,0.0528,1
fog,20640,0,0.1272,0.3728,0.1272,1
fog,20650,0,0.0995,0.4005,0.0995,1
fog,20660,0,0.0591,0.4409,0.0591,1
fog,20670,0,0.0787,0.4213,0.0787,1
fog,20680,0,0.0994,0.4006,0.0994,1
fog,20690,0,0.0721,0.4279,0.0721,1
fog,20700,0,0.0674,0.4326,0.0674,1
fog,20710,0,0.0239,0.4761,0.0239,1
fog,20720,1,0.0424,0.4576,0.0424,1
fog,20730,1,0.0385,0.4615,0.0385,1
fog,20740,0,0.0301,0.4699,0.0301,1
fog,20750,0,0.0493,0.4507,0.0493,1
fog,20760,0,0.0348,0.4652,0.0348,1
fog,20770,0,0.024,0.476,0.024,1
fog,20780,0,0.0352,0.4648,0.0352,1
fog,20790,0,0.0341,0.4659,0.0341,1
fog,20800,0,0.0386,0.4614,0.0386,1
fog,20810,0,0.1112,0.3888,0.1112,1
fog,20820,0,0.1067,0.3933,0.1067,1
fog,20830,0,0.0736,0.4264,0.0736,1
fog,20840,1,0.0228,0.4772,0.0228,1
fog,20850,1,0.0256,0.4744,0.0256,1
fog,20860,1,0.0264,0.4736,0.0264,1
fog,20870,1,0.0254,0.4746,0.0254,1
fog,20880,1,0.0243,0.4757,0.0243,1
fog,20890,1,0.0268,0.4732,0.0268,1
fog,20900,1,0.0263,0.4737,0.0263,1
fog,20910,1,0.0271,0.4729,0.0271,1
fog,20920,1,0.025,0.475,0.025,1
fog,20930,1,0.0256,0.4744,0.0256,1
fog,20940,1,0.0254,0.4746,0.0254,1
fog,20950,1,0.024,0.476,0.024,1
fog,20960,0,0.0483,0.4517,0.0483,1
fog,20970,0,0.0762,0.4238,0.0762,1
fog,20980,0,0.0865,0.4135,0.0865,1
fog,20990,0,0.0696,0.4304,0.0696,1
fog,21000,0,0.0419,0.4581,0.0419,1
fog,21010,0,0.0379,0.4621,0.0379,1
fog,21020,0,0.0381,0.4619,0.0381,1
fog,21030,0,0.0196,0.4804,0.0196,1
fog,21040,0,0.0233,0.4767,0.0233,1
fog,21050,0,0.0195,0.4805,0.0195,1
fog,21060,0,0.0235,0.4765,0.0235,1
fog,21070,0,0.021,0.479,0.021,1
fog,21080,0,0.0106,0.4894,0.0106,1
fog,21090,0,0.0183,0.4817,0.0183,1
fog,21100,0,0.0209,0.4791,0.0209,1
fog,21110,0,0.0314,0.4686,0.0314,1
fog,21120,0,0.0251,0.4749,0.0251,1
fog,21130,0,0.0487,0.4513,0.0487,1
fog,21140,0,0.041,0.459,0.041,1
fog,21150,0,0.0361,0.4639,0.0361,1
fog,21160,0,0.054,0.446,0.054,1
fog,21170,0,0.0704,0.4296,0.0704,1
fog,21180,0,0.0489,0.4511,0.0489,1
fog,21190,0,0.0489,0.4511,0.0489,1
fog,21200,0,0.0489,0.4511,0.0489,1
fog,21210,0,0.0489,0.4511,0.0489,1
fog,21220,0,0.0489,0.4511,0.0489,1
fog,21230,0,0.0497,0.4503,0.0497,1
fog,21240,0,0.0493,0.4507,0.0493,1
fog,21250,0,0.0493,0.4507,0.0493,1
fog,21260,0,0.0435,0.4565,0.0435,1
fog,21270,0,0.0411,0.4589,0.0411,1
fog,21280,1,0.0324,0.4676,0.0324,1
fog,21290,1,0.046,0.454,0.046,1
fog,21300,1,0.045,0.455,0.045,1
fog,21310,1,0.0446,0.4554,0.0446,1
fog,21320,1,0.058,0.442,0.058,1
fog,21330,0,0.0633,0.4367,0.0633,1
fog,21340,0,0.0658,0.4342,0.0658,1
fog,21350,0,0.0502,0.4498,0.0502,1
fog,21360,1,0.0483,0.4517,0.0483,1
fog,21370,1,0.0567,0.4433,0.0567,1
fog,21380,1,0.0401,0.4599,0.0401,1
fog,21390,1,0.0642,0.4358,0.0642,1
fog,21400,0,0.0467,0.4533,0.0467,1
fog,21410,0,0.0374,0.4626,0.0374,1
fog,21420,0,0.045,0.455,0.045,1
fog,21430,0,0.0363,0.4637,0.0363,1
fog,21440,0,0.0142,0.4858,0.0142,1
fog,21450,0,0.0189,0.4811,0.0189,1
fog,21460,0,0.0303,0.4697,0.0303,1
fog,21470,0,0.0478,0.4522,0.0478,1
fog,21480,0,0.0311,0.4689,0.0311,1
fog,21490,0,0.0429,0.4571,0.0429,1
fog,21500,0,0.0335,0.4665,0.0335,1
fog,21510,0,0.0148,0.4852,0.0148,1
fog,21520,0,0.019,0.481,0.019,1
fog,21530,0,0.0414,0.4586,0.0414,1
fog,21540,0,0.0644,0.4356,0.0644,1
fog,21550,0,0.1008,0.3992,0.1008,1
fog,21560,0,0.025,0.475,0.025,1
fog,21570,0,0.0524,0.4476,0.0524,1
fog,21580,0,0.0438,0.4562,0.0438,1
fog,21590,0,0.0272,0.4728,0.0272,1
fog,21600,0,0.0193,0.4807,0.0193,1
fog,21610,0,0.0425,0.4575,0.0425,1
fog,21620,0,0.0432,0.4568,0.0432,1
fog,21630,0,0.0401,0.4599,0.0401,1
fog,21640,0,0.0386,0.4614,0.0386,1
fog,21650,0,0.029,0.471,0.029,1
fog,21660,0,0.0327,0.4673,0.0327,1
fog,21670,0,0.0402,0.4598,0.0402,1
fog,21680,0,0.0385,0.4615,0.0385,1
fog,21690,0,0.0385,0.4615,0.0385,1
fog,21700,0,0.037,0.463,0.037,1
fog,21710,0,0.0399,0.4601,0.0399,1
fog,21720,0,0.0366,0.4634,0.0366,1
fog,21730,0,0.0374,0.4626,0.0374,1
fog,21740,0,0.0402,0.4598,0.0402,1
fog,21750,0,0.0391,0.4609,0.0391,1
fog,21760,0,0.037,0.463,0.037,1
fog,21770,0,0.0406,0.4594,0.0406,1
fog,21780,0,0.0405,0.4595,0.0405,1
fog,21790,0,0.0405,0.4595,0.0405,1
fog,21800,0,0.0412,0.4588,0.0412,1
fog,21810,0,0.0429,0.4571,0.0429,1
fog,21820,0,0.0419,0.4581,0.0419,1
fog,21830,0,0.0332,0.4668,0.0332,1
fog,21840,0,0.05,0.45,0.05,1
fog,21850,0,0.0413,0.4587,0.0413,1
fog,21860,0,0.1076,0.3924,0.1076,1
fog,21870,0,0.0785,0.4215,0.0785,1
fog,21880,0,0.0857,0.4143,0.0857,1
fog,21890,0,0.0504,0.4496,0.0504,1
fog,21900,0,0.0555,0.4445,0.0555,1
fog,21910,0,0.0392,0.4608,0.0392,1
fog,21920,0,0.0312,0.4688,0.0312,1
fog,21930,0,0.069,0.431,0.069,1
fog,21940,0,0.0533,0.4467,0.0533,1
fog,21950,0,0.0277,0.4723,0.0277,1
fog,21960,0,0.0415,0.4585,0.0415,1
fog,21970,0,0.0301,0.4699,0.0301,1
fog,21980,0,0.0403,0.4597,0.0403,1
fog,21990,0,0.0403,0.4597,0.0403,1
fog,22000,0,0.0594,0.4406,0.0594,1
fog,22010,0,0.0453,0.4547,0.0453,1
fog,22020,0,0.0432,0.4568,0.0432,1
fog,22030,0,0.0438,0.4562,0.0438,1
fog,22040,0,0.0349,0.4651,0.0349,1
fog,22050,0,0.0437,0.4563,0.0437,1
fog,22060,1,0.0443,0.4557,0.0443,1
fog,22070,1,0.0441,0.4559,0.0441,1
fog,22080,1,0.0435,0.4565,0.0435,1
fog,22090,1,0.0437,0.4563,0.0437,1
fog,22100,1,0.045,0.455,0.045,1
fog,22110,1,0.0428,0.4572,0.0428,1
fog,22120,1,0.0439,0.4561,0.0439,1
fog,22130,1,0.0475,0.4525,0.0475,1
fog,22140,1,0.0576,0.4424,0.0576,1
fog,22150,1,0.0595,0.4405,0.0595,1
fog,22160,1,0.0471,0.4529,0.0471,1
fog,22170,1,0.0408,0.4592,0.0408,1
fog,22180,1,0.0508,0.4492,0.0508,1
fog,22190,1,0.0437,0.4563,0.0437,1
fog,22200,1,0.0429,0.4571,0.0429,1
fog,22210,1,0.039,0.461,0.039,1
fog,22220,1,0.0381,0.4619,0.0381,1
fog,22230,1,0.0478,0.4522,0.0478,1
fog,22240,0,0.0395,0.4605,0.0395,1
fog,22250,0,0.0407,0.4593,0.0407,1
fog,22260,0,0.0627,0.4373,0.0627,1
fog,22270,0,0.0435,0.4565,0.0435,1
fog,22280,0,0.0432,0.4568,0.0432,1
fog,22290,0,0.0432,0.4568,0.0432,1
fog,22300,0,0.0537,0.4463,0.0537,1
fog,22310,0,0.0946,0.4054,0.0946,1
fog,22320,0,0.0427,0.4573,0.0427,1
fog,22330,0,0.082,0.418,0.082,1
fog,22340,0,0.0778,0.4222,0.0778,1
fog,22350,1,0.0425,0.4575,0.0425,1
fog,22360,1,0.0537,0.4463,0.0537,1
fog,22370,1,0.0152,0.4848,0.0152,1
fog,22380,0,0.0318,0.4682,0.0318,1
fog,22390,0,0.0355,0.4645,0.0355,1
fog,22400,0,0.0455,0.4545,0.0455,1
fog,22410,0,0.0636,0.4364,0.0636,1
fog,22420,0,0.044,0.456,0.044,1
fog,22430,0,0.0552,0.4448,0.0552,1
fog,22440,0,0.0339,0.4661,0.0339,1
fog,22450,0,0.0504,0.4496,0.0504,1
fog,22460,0,0.0477,0.4523,0.0477,1
